,kba,coastal_protection_reef,coastal_protection,coastal_protection_offshore,coastal_protection_onshore,commercial_timber,domestic_timber,flood_nathab,flood_mitigation_500km,flood_mitigation_50km,fuelwood,fwfish,grazing,marinefish,moisture_recycling,nitrogen_retention_500km,nitrogen_retention_50km,rural_nature_access_360,rural_nature_access_60,urban_nature_access_360,urban_nature_access_60,pollination,reef_tourism,sediment_deposition_500km,sediment_deposition_50km,vulnerable_carbon
529,896,0,0,0,0,2.122122618,0,11654.02354,0,0,0.018893226,0.054827578,0.047709774,0,43.4483763,0,0,2038.210571,239.9545257,2795.84523,0,1.783174591,0,0,0,907
530,897,0,0,0,0,10.86712864,0,1062412.706,0,0,0.434930624,0,0,0,0,0,0,6623.423904,1357.333926,9240.875854,0,0.010884416,0,0,0,4114
531,898,0,0,0,0,4.149508056,0,17768.56936,0,0,0.230461752,2.10653051,0,0,85.68531532,0,0,3735.236343,611.9829893,5244.993408,0,3.63E-05,0,0,0,1354
532,899,0,2602.881882,2666.089783,2462.430908,0.170912281,0,0,0,0,0.016926127,0,0,4.101223111,4.827597366,0,0,0,0,0,0,0,0,0,0,42
533,900,0,47.93747911,19.75261497,26.07649627,0,0,0,0,0,0,0,0,30.90217501,0,0,0,0,0,0,0,0,0,0,0,0
534,901,0,0,0,0,1.357707431,0,475358.5752,0,0,0.164390576,0,0.063435378,0,9.655194733,0,0,960.4971161,405.2896156,1290.390106,196.8074341,0.018989591,0,0,0,514
535,902,0,436.5539527,349.4446282,74.89910889,0,0,0,0,0,0,0,0,137.9255958,0,0,0,0,0,0,0,0,0,0,0,0
536,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,904,0,90.03928423,0,90.03928423,2.796239923,0,0,0,0,0.400807116,0,0,0,62.75876576,0,0,2061.474579,6650.894775,2849.962418,26389.49884,0.078545633,0,0,0,1152
538,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,907,0,381.8822501,120.2595608,3.670432806,0.073309816,0,0,0,0,0.007808087,0.001439792,0.037433155,23.01488328,5.323845314,0,0,165.6448212,95.81612396,215.6359863,15.32923698,0.063426338,0,0,0,37
540,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,909,0,6470.627068,5438.592358,273.9334106,0.083988279,0,0,0,0,0.11341168,0.00214092,0.07682764,106.4134622,15.96996117,0,0,173.3114319,529.690979,80.61018372,37.51753998,4.47E-07,0,0,0,129
542,910,0,0,0,0,0.037224462,0,0,0,0,0,0,0,31.27831525,5.155546329,0,0,50.03047562,50.03047562,0,0,0,0,0,0,309
543,911,0,8114.175115,2955.099987,5492.16366,0.497913604,0,0,0,0,0.109380498,0,0,21.11479235,0,63858.86335,62659.43905,1304.158615,2592.736938,1016.060333,7714.008987,0.081433182,0,0,0,1505
544,912,0,28500.14784,14765.46851,8419.571737,1.697306355,0,42946.22656,0,0,1.35319295,0.214970936,0.460243488,342.1551018,0,622221.0165,604797.5931,3480.677856,5681.779419,2217.399483,6460.722021,38.41837374,0,108.6845416,105.7771085,2435
545,913,0,0,0,0,0.345214151,0,0,0,0,0.270681022,0.102247214,0.22104165,0,0,39893.97461,38256.12329,766.3513031,855.122345,536.8873444,0,13.67701924,0,131.9094295,127.5802465,604
546,915,0,0,0,0,6.36818483,0,1644193.679,318608.5142,186440.4897,3.415989399,176.4801028,3.513131333,14.39264059,238.1655248,165860197,81174264.25,19247.87001,31014.14535,11886.00136,37597.76518,337.0590667,0,1690653.264,1077902.522,11373
547,916,0,0,0,0,0.076948813,0,76840.93479,18325.57578,12447.76008,0.150213192,1.070616413,0.055419629,0,0,19588563.5,13420502,519.5482788,1239.869385,292.1225739,3118.06897,87.57422447,0,67177.15314,47257.2822,240
548,917,0,0,0,0,0.796201548,0,103099.3304,5011.227654,3334.586662,0.909564949,0.271335679,0.549191486,0,0,12651915.5,8809708.549,4579.172348,4511.800202,2421.319183,2352.484268,470.296614,0,131151.8868,90333.30953,1634
549,918,0,0,0,0,11.44755386,0,724496.6026,97488.84567,47797.23599,5.726977199,0.024759227,1.386272383,0,73.12227727,197622167.3,106199645.1,20100.14198,12481.63029,10101.59523,824.2639771,1145.702456,0,478263.5215,246462.3773,8972
550,919,0,0,0,0,12.66172051,0,99945.6138,264293.6406,174046.3025,4.483525152,0.359069212,0.816465072,0,138.5457004,278830895.3,175760536.4,16689.63869,15923.05054,11292.82578,22.20792389,181.1374208,0,1070735.934,693821.4856,7548
551,921,0,4582.089355,6039.421387,0,0,0,0,0,0,0,0,0,2.78319335,0,0,0,0,0,0,0,0,0,0,0,0
552,922,0,19152.23909,6185.756302,5082.109034,0.113103522,0,58345.89063,0,0,0.01698021,0,0.02742414,253.9295558,0,16057.90301,15825.20819,700.5668182,1687.499084,488.0537872,9.596806526,2.157811806,0,0,0,340
553,923,0,0,0,0,0.280689242,0,522941.3092,10957.34023,8860.204598,0.555219035,1.645401269,1.439655118,0,68.58869792,1674961.773,1402930.891,2780.497818,6731.636993,1903.170853,38.3872261,126.030017,0,28704.24047,22687.67237,1070
554,924,0,0,0,0,10.20413408,0,1034816.944,54505.91862,14917.02188,1.970664986,0.064874424,1.640516578,0,331.51204,111535498.1,32901468.65,15513.25343,7465.860672,9763.418526,2574.325673,151.3687949,0,173406.7363,47312.92327,4895
555,925,0,0,0,0,0.296647426,0,78369.98377,3925.152402,1855.692479,0.051190046,0.004924086,0.283961815,0,58.29653075,10941271.5,5441080.625,1244.970917,363.2506428,877.8094635,5.097269163,28.00330877,0,4942.240753,2469.519142,314
556,926,0,0,0,0,2.527942739,0,673701.6501,59299.18409,9445.757439,2.99016247,20.87308318,10.7642517,0,1053.410555,522764118.5,77912095.13,24711.73569,25170.67919,13836.33347,4295.13489,1282.976455,0,2841877.041,376750.6898,5656
557,927,0,0,0,0,1.311119261,0,219695.4471,12678.77785,1660.537757,2.809796741,0.418634211,7.238762895,0,455.9221318,91795934.19,12193214.42,11178.22015,9364.304237,5749.282822,1096.045335,524.6246847,0,581509.1217,75389.91285,3529
558,929,0,0,0,0,2.8779131,0,267990.0835,17619.86514,2825.901246,1.967849147,4.544228241,2.02095269,0,187.9784763,74524956.63,11917345.64,6992.59343,6912.689331,2688.013176,1778.897518,162.661967,0,969717.4768,154742.8503,3372
559,930,0,0,0,0,2.787798489,0,401237.2415,48514.7847,7553.969945,2.527510559,23.59333685,1.36716263,0,742.0339191,125651107.4,19435913.59,10058.84341,10268.45118,4658.407318,2883.00297,435.6020378,0,1453969.471,238657.1721,4110
560,931,0,0,0,0,0.423015105,0,50608.1021,5048.107066,1226.003476,0.515789912,0,0.118650917,0,132.3644899,15814232.25,4528973,2873.569916,1493.566921,1419.74379,440.813156,28.45635029,0,983494.209,281817.256,1350
561,932,0,0,0,0,0.181693498,0,19571.06653,1341.82065,335.6891698,0.173828065,0.015315986,0.705789215,0,44.12149663,13460770.5,3436019.75,1128.241302,905.4827271,576.0826416,664.9192963,88.22886086,0,176871.2197,43644.21667,210
562,933,0,0,0,0,2.061921822,0,214457.9537,14506.50836,1852.36698,2.387667142,8.834841281,1.084242325,0,477.6310481,102597251.6,13445345.94,12281.01819,8439.894707,5649.885788,3653.283179,587.0954514,0,901596.4164,114444.1253,3974
563,934,0,0,0,0,0,0,172524.2663,6215.260796,1584.673478,0,6.860715888,0.173442815,0,278.2324643,80499325.13,20635884.81,8002.287506,6972.692596,5368.741669,10724.98058,237.4983277,0,122047.4558,32028.85646,1236
564,935,0,0,0,0,0.050370673,0,17552.63615,684.0509868,145.9504009,0.187591396,0.25290361,0.23189236,0,31.15982356,81314363.13,20783571.53,2166.344604,1518.123474,1607.169067,242.4722767,124.47645,0,98522.05981,25275.00192,249
565,936,0,0,0,0,0,0,16119.67634,660.7763121,162.4039307,0,0.213399045,0.171763557,0,61.73231097,78270579.63,22803995.73,1856.420746,1350.087502,1377.622879,260.4344368,119.6380596,0,117113.1585,31850.20603,218
566,937,0,0,0,0,0.103371029,0,99524.19021,3592.38059,668.2291367,0.037580612,0.090437645,0.042780746,0,108.0315442,17221597.25,3228858.406,3432.293823,2397.316177,2581.407104,1272.427124,4.140370876,0,3708.985987,683.3794894,622
567,939,0,0,0,0,3.160485688,0,1456806.12,32646.50686,3487.041833,0.836857163,0,1.226794531,0,798.2493562,541521776,125053246.4,14314.76867,11753.60015,7927.128427,0,0.050398906,0,11714648.13,2581745.561,5374
568,940,0,0,0,0,4.297331689,0,742414.9271,16280.24009,1765.074866,0.627374767,0,0.449197859,0,249.0462516,102523912.5,19153811.88,7206.401459,7218.23143,4304.03833,4.286288857,0.022647655,0,212327.8225,40607.71222,1685
569,941,0,0,0,0,23.86913826,0,5565167.979,120667.1887,8399.734581,5.989600224,5.180142282,0.598301005,0,2300.850344,449313648.9,36293425.03,58134.59039,38883.79871,14308.4149,8766.005176,137.8343985,0,402163.3423,33734.86404,14199
570,942,0,0,0,0,75.25617884,0.025065822,10856675.17,273207.314,29140.97075,5.40487126,0.056625956,0.294986349,0,4173.108735,1575159896,227257437.9,33559.13216,7771.205473,7427.936813,0,0.104009476,0,9793155.448,1264373.992,26363
571,944,0,0,0,0,0.151689231,0,27715.49324,845.3377275,72.0215635,0.069918662,0.003675508,0.317416553,0,79.46758693,30521430.25,2510685.719,867.6342316,780.1523819,180.1807709,772.3276634,67.64092159,0,208562.9572,16901.81345,443
572,945,0,0,0,0,0.25413724,0,29058.52679,1100.599111,38.22108864,0.206251058,0,0.298796376,0,63.76763482,20928284.75,1078447.938,865.7799683,304.2232857,174.6374664,0,31.74301004,0,192543.6687,9944.191635,344
573,946,0,0,0,0,5.076546608,0,927306.1095,21211.89293,1073.909745,1.703200298,0.031102482,1.147592398,0,429.6533669,106834115.1,9616514.297,6745.776489,3007.407021,1572.299664,0,35.8500593,0,60247.83176,4742.470863,2683
574,947,0,0,0,0,0.817627303,0,318384.1245,7541.878148,725.7112743,0.789993281,4.281728894,0.687810102,0,93.04310041,89286554.63,8609471.203,3796.709595,2121.744873,1777.146912,89.67627859,159.9379072,0,936932.6218,83653.07909,427
575,948,0,0,0,0,2.21259833,0,1106487.65,37812.24974,9634.236722,1.542724547,71.06418298,3.492447107,0,654.4114717,349986801,91925545.08,19204.07745,26651.61189,11329.35265,37553.74866,764.4132414,0,805827.8878,267557.4025,3135
576,949,0,0,0,0,1.213923118,0,398384.8023,9283.312755,634.001965,1.085824243,0.335923789,1.527691027,0,214.8266835,108092083.5,7509202.375,4160.390411,3733.807594,1626.785126,0,133.8820503,0,1534580.002,108985.5953,1254
577,950,0,0,0,0,1.965619713,0,418004.6876,14266.05164,1649.362282,2.628994885,0.08550535,6.218130428,0,551.6106198,188207905.4,22316049.98,10786.07072,11021.9691,6912.000778,0,529.5143011,0,3040696.047,339546.4598,2901
578,951,0,0,0,0,6.80894647,0,1380014.393,51737.34196,7376.501073,5.059941103,25.04196277,16.99585315,0,1316.638365,373675676,45168808.2,23489.60693,20406.98171,14557.24633,1521.161068,751.2252877,0,2341617.973,268034.9744,8323
579,952,0,0,0,0,36.03807521,0,2554026.603,91474.06285,4134.675398,1.655535235,0.008263811,1.248066347,0,2372.718819,319879863.1,18919056.32,14379.04227,12253.31805,6919.6926,0,9.767580855,0,43557.64252,2385.470391,14195
580,953,0,0,0,0,0.560884603,0,234528.7883,9677.992494,1129.544865,0.701056843,2.052328954,5.403457517,0,416.6758468,134880139.8,15806176.36,5508.27655,6575.009277,1412.180031,14181.8209,259.417222,0,2273411.182,279567.5092,3431
581,954,0,0,0,0,48.44190929,0,4865148.051,202398.9664,22400.33576,6.040076088,0.374329315,7.278809231,0,4010.126051,874953211.4,120432011,38340.62321,38953.71375,11713.59288,80763.71061,228.5542046,0,606480.2081,85942.97773,25530
582,955,0,0,0,0,30.15297048,0,4030247.572,166827.0226,21102.93894,9.400011039,9.864942025,58.19847107,0,3878.068662,871419041.1,103621611.2,40820.67156,18023.96238,13764.2177,0,414.7985036,0,6582392.991,765648.6895,40781
583,956,0,0,0,0,9.983026079,0,868753.937,60585.77502,3899.213989,1.712964143,0.018631887,1.373685644,0,646.5659692,98441099.02,8918515.633,6670.248863,5265.843332,2520.907246,208.6212238,78.03069196,0,55134.42975,3973.797581,3947
584,957,0,0,0,0,0.321373623,0,44041.04058,118.5965944,57.0068327,0.251921334,0,0.25747468,0,0,1409464.875,868137.0313,349.5440903,145.4071732,79.85561943,0,25.96908808,0,771.5465698,474.9370728,209
585,958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,959,0,0,0,0,0,0,6031.278048,299.953963,41.07888258,0,0.056235518,0.035568385,0,13.93053003,12101962,1575262.125,157.2954559,40.93626404,31.69433403,0,3.945293188,0,349011.2188,45436.62109,45
587,961,0,0,0,0,52.2398384,0,5993635.115,205380.0959,32924.67101,6.18265356,0.967205883,1.869059903,0,3426.910388,450377040.1,81243089.79,52370.50917,36553.99991,23024.46456,24739.90364,84.40929014,0,792829.3937,215080.0562,22886
588,963,0,0,0,0,14.91843976,0,2658577.738,99057.5208,14478.24608,7.203802441,15.48752915,14.34941802,0,2057.521093,393034853,58143154.3,41676.76114,35110.61546,25042.43625,221.9500504,751.7547021,0,1238452.122,189966.2443,14449
589,964,0,0,0,0,9.209612682,0,1687236.642,70404.84865,11669.34687,4.651613328,30.69860858,1.385169649,0,1239.008935,154425436.8,26377008.14,29057.94159,42197.29922,17321.20107,79359.04099,261.2776223,0,210958.7064,36637.19147,8676
590,966,0,0,0,0,0.770543914,0,138324.9796,5075.804978,242.6388475,0.268489446,0.008263811,1.221168529,0,179.8413468,53265137.13,2976978.125,1206.145729,633.4711018,456.7040176,0,11.45071256,0,944989.4639,50625.88838,1396
591,967,0,0,0,0,0.383637893,0,57734.32096,4131.183496,271.713283,0.520862716,0.977955779,2.188573398,0,87.68883705,119122490.3,7676355.047,5052.420197,1975.572369,3029.458832,250.3559994,193.0334282,0,734951.0426,48903.33986,420
592,969,0,0,0,0,2.533946827,0,285289.7874,9079.938903,608.4741731,2.028727752,0.778281528,1.452640793,0,318.5962175,125185201.3,8097906.969,2129.910439,1167.00831,1013.385084,51.05285263,158.6236122,0,765571.9944,47337.071,1571
593,970,0,0,0,0,0.505803012,0,269819.646,5934.661882,465.9941281,0.764141609,0,1.505126178,0,211.4488344,108486748.3,7772037.594,7981.271362,4046.209366,4301.359528,0,290.7007532,0,5635063.723,392985.7955,812
594,971,0,0,0,0,0,0,85240.61932,6086.428466,526.5601338,0,0.025140168,2.663845341,0,145.7413269,52050764.5,4527752.25,3517.041809,1878.200684,2381.733902,12.90067101,263.0164566,0,1057207.581,89857.78537,964
595,972,0,0,0,0,27.27362284,0,4022125.791,112244.6649,18450.66836,8.851777482,0,0.117647048,0,1794.83874,784942281.5,139694486.2,30048.71708,36408.43133,4932.067028,834.0070564,104.063979,0,3565844.67,547112.0349,10830
596,974,0,0,0,0,24.22502987,0,5637082.252,121830.4777,9570.301558,5.853360597,0.068017127,1.414849872,0,2637.854033,572341372.5,53694207.72,51853.34236,42470.87313,12470.03226,0,227.3057574,0,1984385.886,164202.2299,15808
597,975,0,0,0,0,65.4535093,0,6185810.338,226145.2969,24180.20783,13.99203909,4.061837877,16.03702035,0,5104.565382,957196789.6,124278173.7,72537.34425,50896.02812,26622.34038,0,352.8062762,0,2042936.008,285825.2032,33363
598,976,0,0,0,0,0.42187283,0,97644.55779,5543.406162,2773.392916,0.388266592,0.332222785,1.065188369,0,34.29434896,50238532.5,24183827.38,1880.387146,1521.016678,1072.468155,335.0694122,138.2085962,0,541018.1587,272607.2227,514
599,977,0,0,0,0,61.86212793,0,3514951.871,165449.6243,15780.87283,8.5858112,0.676784853,10.21147564,0,4336.622578,589054836.6,69114379.01,35463.7709,35020.51407,14186.89909,0,344.4293801,0,499696.6687,47882.65241,30363
600,978,0,0,0,0,2.421465919,0,287980.3767,11447.46306,910.3224912,1.412352594,0.482609762,2.78409086,0,280.4182754,91294875.38,7375632,2954.841301,2111.334545,819.2792473,608.1058929,91.57632795,0,477398.2081,40738.10294,1715
601,979,0,0,0,0,3.539774548,0,221702.459,6692.822841,321.3281853,1.043845485,0.183152651,0.473935747,0,270.1897956,44323423.75,2102659.91,2124.25124,2351.156639,563.0494823,0,45.73925367,0,223919.1282,10779.4002,1806
602,980,0,0,0,0,0.48004408,0,122118.5609,5535.420638,1622.693374,0.552400869,4.269692719,2.581271432,0,114.9450612,25383570.5,7539918,2189.039246,2368.925629,1267.905411,0,71.17135966,0,680620.2166,206034.3645,1172
603,981,0,0,0,0,4.240850755,0,818130.8121,17432.72672,1506.500099,2.730562526,3.560151788,0.347593583,0,407.7941807,126629280.3,10619733.22,15453.04492,19530.30374,8134.038086,17051.01103,163.8653405,0,85896.41986,7055.710364,2710
604,983,0,0,0,0,0.05526834,0,4231.121582,306.7366199,75.59840783,0.114369452,0.022749551,0,0,15.57991178,4688690.5,1242770.25,702.4764709,715.3467407,261.5042419,755.4524841,32.74703217,0,0.327787787,0.086966656,45
605,984,0,0,0,0,1.121473241,0,673995.5056,15906.50094,8914.884641,0.999729843,121.4967924,4.187126249,8.34958005,382.3381793,62009363.01,33975814.17,17896.51378,20777.74384,11149.07324,12811.61496,1018.086843,0,313894.4646,181726.7351,2946
606,985,0,0,0,0,8.112281706,0,1007346.107,33858.19151,3481.987617,6.677376678,0.085026838,15.14868991,0,807.970742,165332841.6,17899684.14,13652.61673,6416.97694,8544.602875,304.2592163,202.1197438,0,889697.9315,100936.7846,7402
607,994,0,0,0,0,78.33777133,0.717491282,925448.0519,53685.71257,23047.96613,4.165020404,1.88801045,14.82657968,0,4712.928359,103450200.5,42020416.95,30193.20667,3876.562037,25354.98719,122.0271416,22.31006299,0,1028334.799,453839.2238,22004
608,1011,0,0,0,0,6.142170174,0,159473.9647,8437.804399,4155.780936,0.41122899,0,5.128342181,0,312.986174,11431667.84,6762521.688,3137.781044,1150.147522,2440.889542,0,28.62183292,0,543242.4063,324689.3355,1966
609,1138,0,0,0,0,0.270610932,0,11831.95723,1694.162183,768.3977502,0.23066567,0.19143912,0.514585379,0,50.64174685,1654407.156,830747.0469,265.9132919,317.1592712,99.07723618,0,40.19894218,0,33137.72549,17840.61988,184
610,1149,0,0,0,0,0.001763135,0,10236.90572,648.8717384,386.190162,0.007003158,0.680391043,0.456772898,0,50.64174685,7886099.875,4667777.688,335.4614334,464.136879,119.2145748,289.2839661,71.03913498,0,1088143.958,577169.1174,173
611,1162,0,0,0,0,10.80118991,0.625174448,307988.1881,22808.51858,7082.490664,1.040186741,0.015669989,10.55688205,0,1299.845829,36855715.35,11571500.23,7858.16111,2136.575686,3020.141502,0,61.44549871,0,638784.9748,206319.601,5101
612,1286,0,0,0,0,0,0,0,0,0,0,0,0,5.52670145,0,0,0,0,0,0,0,0,0,0,0,0
613,1287,0,0,0,0,0,0,0,0,0,0,0,0,75.29511213,0,0,0,0,0,0,0,0,0,0,0,0
614,1288,0,7531.945374,9607.217773,4332.482483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,1289,0,1331.64679,274.2472839,0,0,0,0,0,0,0,0,0,1.244238973,0,0,0,0,0,0,0,0,0,0,0,0
616,1290,0,7.609896183,7.728129864,7.609896183,0.122474908,0,0,0,0,0.009003998,0.042425133,0.133689836,0,10.38401315,0,0,139.4204559,277.462677,83.99267578,92.25282288,6.376384735,0,0,0,51
617,1292,0,0,0,0,0,0,0,0,0,0,0,0,24.30851686,0,0,0,0,0,0,0,0,0,0,0,0
618,1293,0,0,0,0,0.607626785,0,2301.403948,0,0,0.150790428,0.132663077,0,0,31.15203945,0,0,627.514389,383.6613903,149.7529449,0,1.082666949,0,0,0,150
619,1294,0,0,0,0,1.048537681,0,67826.23357,0,0,0.056914577,14.45954514,0.375256196,0,93.45611834,0,0,1026.686394,656.8702641,224.6294174,0,28.65690678,0,0,0,1144
620,1295,0,1066.510262,1064.491844,145.4136047,0.020015018,0,0,0,0,0.002299947,0,0,65.60191822,0,0,0,0,0,0,0,0,0,0,0,128
621,1296,0,0,0,0,0.956235199,0,2658.009714,0,0,0.039635528,0.116160762,0,0,62.30407889,0,0,582.8835754,106.4892731,149.009779,0,0,0,0,0,404
622,1297,0,3269.349347,1610.327104,1060.939697,0.505991896,0,0,0,0,0.113078694,0.046448048,0,48.87183368,0,0,0,441.4328613,1028.171005,76.57146358,258.0924034,0.667018849,0,0,0,260
623,1301,0,0,0,0,2.704238845,0,402490.0971,0,0,0.62525117,0.294239275,0,0,131.0523065,0,0,2664.388443,10409.6312,2016.031517,27877.99597,0,0,0,0,1099
624,1302,0,0,0,0,0,0,0,0,0,0,0,0,3.758431911,0,0,0,0,0,0,0,0,0,0,0,0
625,1303,0,0,0,0,0,0,0,0,0,0,0,0,90.31623912,0,0,0,0,0,0,0,0,0,0,0,0
626,1304,0,11.22614956,6.400410652,0,0,0,0,0,0,0,0,0,1.508199215,0,0,0,0,0,0,0,0,0,0,0,0
627,1305,0,0,0,0,0,0,0,0,0,0,0,0,67.64132023,0,0,0,0,0,0,0,0,0,0,0,0
628,1306,0,0,0,0,0.125534147,0,0,0,0,0.022201639,0.055633891,0,0,8.448628367,0,0,119.0320511,30.20568466,103.8334808,0,0.002593927,0,0,0,41
629,1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,1308,0,0,0,0,0,0,0,0,0,0,0,0,325.9830136,0,0,0,0,0,0,0,0,0,0,0,0
631,1309,0,12279.02148,0,3737.566406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,1311,0,0,0,0,0.566939196,0,7546.415658,0,0,0.065583213,0.253825366,0.08917389,0,54.64096715,0,0,1136.889908,661.4655304,869.6694565,0,9.039861791,0,0,0,910
634,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,1313,0,0,0,0,1.154575027,0,70923.04663,0,0,0.258006603,1.860131321,0,0,125.0274291,0,0,2425.32457,430.9233055,2020.833755,0,0.000699507,0,0,0,836
636,1314,0,0,0,0,0.026416036,0,879.1438369,0,0,0.022687288,0.053141393,0.010695186,0,14.44755569,0,0,268.6948242,119.7787209,216.9983368,0,0.007334897,0,0,0,1
637,1315,0,0,0,0,0.120866511,0,6551.604798,0,0,0.063381862,0.142235935,0,0,28.89511138,0,0,603.2445374,764.9685059,473.279335,300.2477424,0.337463323,0,0,0,222
638,1316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,1317,0,0,0,0,0,0,2112623.425,0,0,0,21.70300798,0,0,634.5527883,0,0,4930.638752,3207.653596,197.6601333,0,0.61812718,0,0,0,5939
640,1318,0,0,0,0,0,0,855287.4797,0,0,0,71.74720453,0,0,232.455083,0,0,1394.660776,66.1976896,105.5906766,0,0,0,0,0,1951
641,1319,0,0,0,0,0,0,173860.5676,0,0,0,14.08165783,0,0,46.49101661,0,0,355.6118774,16.62693816,81.89721012,0,0,0,0,0,244
642,1320,0,0,0,0,0,0,98329.24064,0,0,0,0,0,0,76.58955715,0,0,341.7060299,83.86647308,62.62727833,0,0,0,0,0,1554
643,1321,0,0,0,0,0,0,11327.01074,0,0,0,0.525861919,0,0,6.2462662,0,0,31.04507065,12.00952816,4.817482948,0,0.057899863,0,0,0,59
644,1322,0,0,0,0,0,0,395984.1484,0,0,0,1.389568659,0,0,170.7772982,0,0,525.648982,26.61494959,54.92169058,0,0,0,0,0,2518
645,1323,0,0,0,0,0,0,13542.2168,0,0,0,0.088368572,0,0,4.761448276,0,0,34.22170258,61.82292938,1.893851399,0,0.037196018,0,0,0,56
646,1324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,1325,0,0,0,0,0,0,304525.8582,0,0,0,1.079150938,0,0,198.9141909,0,0,421.4071145,5.213226322,45.45243359,0,0,0,0,0,3062
648,1326,0,0,0,0,0,0,92578.63914,0,0,0,0.482767653,0,0,33.33013793,0,0,218.6617527,153.5597343,13.45829594,0,1.112035566,0,0,0,965
649,1327,0,0,0,0,0,0,442617.4332,0,0,0,2.256416768,0,0,225.8135092,0,0,1382.062065,537.7156676,233.18529,0,0,0,0,0,1801
